Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Group
13746.0,409,1,176.69,5,1,1,511
13747.0,369,2,249.39999999999998,4,2,1,421
13748.0,91,9,2268.35,3,5,4,354
13750.0,49,11,3602.1800000000003,2,5,5,255
13751.0,283,1,296.25,4,1,2,412
13752.0,119,7,1590.73,3,4,4,344
13753.0,283,4,2094.57,4,3,4,434
13754.0,147,3,447.05,3,3,2,332
13755.0,4,8,2004.45,1,4,4,144
13756.0,18,21,8361.1,1,5,5,155
13757.0,670,1,195.55,5,1,1,511
13758.0,7,15,9416.98,1,5,5,155
13759.0,28,2,659.4100000000001,2,2,3,223
13760.0,49,5,1363.6399999999999,2,4,4,244
13761.0,45,6,1952.17,2,4,4,244
13762.0,214,5,2472.48,4,4,4,444
13763.0,58,3,5217.4400000000005,2,3,5,235
13764.0,66,6,2953.26,3,4,5,345
13765.0,648,1,352.821,5,1,2,512
13766.0,490,1,190.35,5,1,1,511
13767.0,21,72,34654.55,2,5,5,255
13768.0,722,2,875.97,5,2,3,523
13769.0,32,19,5482.5,2,5,5,255
13770.0,417,4,785.37,5,3,3,533
13771.0,59,9,5728.82,2,5,5,255
13772.0,29,8,3114.22,2,4,5,245
13773.0,392,2,301.54,4,2,2,422
13774.0,77,1,345.0,3,1,2,312
13775.0,586,1,1049.66,5,1,3,513
13776.0,423,2,623.98,5,2,3,523
13777.0,4,59,56213.18,1,5,5,155
13778.0,98,4,1124.49,3,3,3,333
13779.0,511,1,161.13,5,1,1,511
13780.0,2,3,735.82,1,3,3,133
13781.0,246,3,778.83,4,3,3,433
13782.0,8,13,1793.72,1,5,4,154
13783.0,483,4,1542.09,5,3,4,534
13784.0,5,14,2910.23,1,5,4,154
13785.0,424,4,542.49,5,3,2,532
13786.0,362,6,3358.94,4,4,5,445
13787.0,71,6,1222.5,3,4,3,343
13788.0,500,1,3.75,5,1,1,511
13789.0,383,1,239.45999999999998,4,1,1,411
13791.0,123,2,1516.0,3,2,4,324
13792.0,61,3,383.95,3,3,2,332
13793.0,642,1,96.0,5,1,1,511
13794.0,542,1,126.03,5,1,1,511
13795.0,383,4,836.3,4,3,3,433
13796.0,494,1,289.7,5,1,2,512
13797.0,432,3,1179.45,5,3,3,533
13798.0,3,108,74672.43,1,5,5,155
13799.0,112,9,2803.57,3,5,4,354
13800.0,305,3,1679.56,4,3,4,434
13801.0,62,1,324.8,3,1,2,312
13802.0,134,19,26259.11,3,5,5,355
13803.0,251,3,1338.91,4,3,4,434
13804.0,26,9,3208.52,2,5,5,255
13805.0,47,2,924.6,2,2,3,223
13806.0,59,1,256.38,2,1,1,211
13807.0,362,3,534.8,4,3,2,432
13808.0,1,5,1747.66,1,4,4,144
13809.0,301,3,679.7,4,3,3,433
13810.0,24,3,1499.01,2,3,4,234
13811.0,179,3,814.5,3,3,3,333
13812.0,37,3,539.0,2,3,2,232
13813.0,35,8,2765.47,2,4,4,244
13814.0,87,3,2257.32,3,3,4,334
13815.0,17,8,7475.74,1,4,5,145
13816.0,19,2,571.6700000000001,1,2,2,122
13817.0,24,2,382.98,2,2,2,222
13818.0,425,1,61.28,5,1,1,511
13819.0,297,6,2642.35,4,4,4,444
13820.0,413,3,660.65,5,3,3,533
13821.0,140,6,1410.73,3,4,4,344
13822.0,1,2,632.0,1,2,3,123
13823.0,14,7,3403.4500000000003,1,4,5,145
13824.0,28,12,3314.76,2,5,5,255
13825.0,617,2,255.59,5,2,1,521
13826.0,171,1,189.5,3,1,1,311
13827.0,53,3,412.05,2,3,2,232
13828.0,17,1,209.49,1,1,1,111
13829.0,416,1,102.0,5,1,1,511
13830.0,577,1,156.85000000000002,5,1,1,511
13831.0,11,18,7023.58,1,5,5,155
13832.0,14,2,613.6899999999999,1,2,3,123
13833.0,154,2,701.36,3,2,3,323
13834.0,572,2,324.19,5,2,2,522
13835.0,20,7,1095.27,2,4,3,243
13836.0,394,2,620.37,4,2,3,423
13837.0,207,2,271.24,4,2,1,421
13838.0,1,10,1966.09,1,5,4,154
13839.0,481,1,139.95000000000002,5,1,1,511
13840.0,411,1,651.4,5,1,3,513
13841.0,248,1,85.0,4,1,1,411
13842.0,54,18,5629.91,2,5,5,255
13843.0,376,1,319.75,4,1,2,412
13844.0,6,1,361.62,1,1,2,112
13845.0,60,1,312.98,3,1,2,312
13846.0,20,4,1307.79,2,3,4,234
13847.0,715,1,310.72,5,1,2,512
13848.0,88,8,3335.0,3,4,5,345
13849.0,47,5,3469.3,2,4,5,245
13850.0,124,1,1595.48,3,1,4,314
13851.0,91,8,4606.46,3,4,5,345
13852.0,606,1,187.35000000000002,5,1,1,511
13853.0,52,1,1090.14,2,1,3,213
13854.0,4,39,12253.96,1,5,5,155
13855.0,496,4,1310.3400000000001,5,3,4,534
13856.0,164,11,1142.03,3,5,3,353
13857.0,389,6,1001.01,4,4,3,443
13858.0,52,1,216.17,2,1,1,211
13859.0,321,2,515.86,4,2,2,422
13860.0,9,4,926.45,1,3,3,133
13861.0,424,2,273.26,5,2,1,521
13862.0,13,9,2556.09,1,5,4,154
13863.0,243,4,1239.55,4,3,4,434
13864.0,382,1,662.4000000000001,4,1,3,413
13865.0,53,4,501.56,2,3,2,232
13866.0,69,1,145.67000000000002,3,1,1,311
13867.0,26,3,1015.29,2,3,3,233
13868.0,2,2,3192.54,1,2,5,125
13869.0,118,10,8111.57,3,5,5,355
13870.0,35,14,5559.33,2,5,5,255
13871.0,18,17,7885.85,1,5,5,155
13872.0,522,3,919.57,5,3,3,533
13873.0,115,8,1038.92,3,4,3,343
13874.0,353,7,2049.15,4,4,4,444
13875.0,49,14,4814.37,2,5,5,255
13876.0,59,1,122.7,2,1,1,211
13877.0,81,3,449.68,3,3,2,332
13878.0,50,4,2473.06,2,3,4,234
13879.0,641,1,395.5,5,1,2,512
13880.0,16,17,4391.66,1,5,5,155
13881.0,6,42,44609.98,1,5,5,155
13882.0,7,4,998.05,1,3,3,133
13883.0,6,15,6560.02,1,5,5,155
13884.0,2,10,1888.48,1,5,4,154
13885.0,184,2,506.8,3,2,2,322
13886.0,66,1,243.56,3,1,1,311
13887.0,199,1,349.55,4,1,2,412
13888.0,115,7,2169.05,3,4,4,344
13889.0,88,6,1991.23,3,4,4,344
13890.0,4,12,2565.63,1,5,4,154
13891.0,373,3,863.5600000000001,4,3,3,433
13892.0,22,6,1267.6499999999999,2,4,4,244
13893.0,293,1,821.1,4,1,3,413
13894.0,19,3,564.62,1,3,2,132
13895.0,23,6,4008.52,2,4,5,245
13896.0,621,1,388.55,5,1,2,512
13897.0,45,3,1160.72,2,3,3,233
13898.0,321,2,686.4,4,2,3,423
13899.0,11,2,388.52,1,2,2,122
13900.0,178,6,1610.59,3,4,4,344
13901.0,67,15,5676.34,3,5,5,355
13902.0,628,5,34095.26,5,4,5,545
13903.0,395,1,165.45000000000002,4,1,1,411
13904.0,32,2,332.64,2,2,2,222
13905.0,728,1,312.65,5,1,2,512
13906.0,404,1,42.0,4,1,1,411
13907.0,687,1,136.8,5,1,1,511
13908.0,75,4,2369.55,3,3,4,334
13909.0,418,2,286.6,5,2,2,522
13911.0,52,20,4234.99,2,5,5,255
13912.0,419,1,124.95,5,1,1,511
13913.0,502,1,42.22,5,1,1,511
13914.0,7,2,626.45,1,2,3,123
13915.0,389,1,70.80000000000001,4,1,1,411
13916.0,459,4,1275.81,5,3,4,534
13917.0,45,2,272.04,2,2,1,221
13918.0,45,2,1212.8400000000001,2,2,3,223
13919.0,54,4,1360.68,2,3,4,234
13920.0,427,4,1774.68,5,3,4,534
13921.0,397,4,730.7,4,3,3,433
13922.0,347,3,865.2,4,3,3,433
13923.0,49,1,351.13,2,1,2,212
13924.0,13,5,1536.45,1,4,4,144
13925.0,88,4,678.25,3,3,3,333
13926.0,18,1,223.85000000000002,1,1,1,111
13927.0,70,2,708.26,3,2,3,323
13928.0,6,4,464.57,1,3,2,132
13929.0,164,11,3494.1,3,5,5,355
13930.0,53,2,337.34,2,2,2,222
13931.0,91,11,5257.38,3,5,5,355
13932.0,290,1,307.4,4,1,2,412
13933.0,104,2,608.7900000000001,3,2,2,322
13934.0,259,1,922.1,4,1,3,413
13935.0,592,3,6116.92,5,3,5,535
13936.0,175,3,939.66,3,3,3,333
13937.0,164,2,880.13,3,2,3,323
13938.0,30,1,71.66,2,1,1,211
13939.0,18,7,1560.96,1,4,4,144
13940.0,12,4,839.14,1,3,3,133
13941.0,17,15,11122.300000000001,1,5,5,155
13942.0,530,1,320.0,5,1,2,512
13943.0,573,1,246.54,5,1,1,511
13944.0,648,1,200.43,5,1,1,511
13945.0,390,2,854.15,4,2,3,423
13946.0,74,6,1876.23,3,4,4,344
13947.0,60,1,90.6,3,1,1,311
13948.0,356,4,548.76,4,3,2,432
13949.0,20,5,1909.09,2,4,4,244
13950.0,6,4,745.06,1,3,3,133
13951.0,171,3,674.45,3,3,3,333
13952.0,213,14,12823.521,4,5,5,455
13953.0,2,12,6640.68,1,5,5,155
13954.0,66,1,227.41,3,1,1,311
13955.0,149,3,545.17,3,3,2,332
13956.0,49,4,869.92,2,3,3,233
13957.0,413,3,458.25,5,3,2,532
13958.0,375,8,4709.2300000000005,4,4,5,445
13959.0,74,6,1076.18,3,4,3,343
13960.0,16,2,230.22,1,2,1,121
13961.0,387,1,538.4,4,1,2,412
13962.0,17,3,362.8,1,3,2,132
13963.0,303,17,3011.87,4,5,5,455
13964.0,382,2,438.9,4,2,2,422
13965.0,472,3,996.61,5,3,3,533
13966.0,431,1,390.86,5,1,2,512
13967.0,141,2,166.3,3,2,1,321
13968.0,418,1,123.66,5,1,1,511
13969.0,2,35,13365.87,1,5,5,155
13970.0,381,2,846.55,4,2,3,423
13971.0,14,14,4667.57,1,5,5,155
13972.0,66,2,190.25,3,2,1,321
13973.0,282,1,264.7,4,1,1,411
13974.0,44,2,677.72,2,2,3,223
13975.0,26,12,5358.84,2,5,5,255
13976.0,202,4,1192.36,4,3,3,433
13977.0,406,1,519.8100000000001,4,1,2,412
13978.0,10,2,196.79000000000002,1,2,1,121
13979.0,68,7,3416.23,3,4,5,345
13980.0,55,5,799.92,2,4,3,243
13981.0,411,1,331.14,5,1,2,512
13982.0,34,9,4445.59,2,5,5,255
13983.0,25,21,7108.45,2,5,5,255
13984.0,22,12,2048.6,2,5,4,254
13985.0,10,21,9873.300000000001,1,5,5,155
13986.0,12,1,320.46,1,1,2,112
13987.0,375,2,682.54,4,2,3,423
13988.0,15,8,4757.8,1,4,5,145
13989.0,61,5,2026.06,3,4,4,344
13990.0,208,1,311.3,4,1,2,412
13991.0,7,6,855.97,1,4,3,143
13992.0,25,3,219.5,2,3,1,231
13993.0,38,19,6775.71,2,5,5,255
13994.0,35,5,2197.04,2,4,4,244
13995.0,10,14,3902.01,1,5,5,155
13996.0,381,2,895.76,4,2,3,423
13997.0,514,3,382.31,5,3,2,532
13998.0,442,3,566.7,5,3,2,532
13999.0,5,29,9502.26,1,5,5,155
14000.0,206,5,2046.3400000000001,4,4,4,444
14001.0,41,9,4530.09,2,5,5,255
14002.0,129,2,529.73,3,2,2,322
14003.0,728,1,209.41,5,1,1,511
14004.0,38,11,6258.45,2,5,5,255
14005.0,5,5,2874.72,1,4,4,144
14006.0,111,7,2196.67,3,4,4,344
14007.0,508,1,79.48,5,1,1,511
14008.0,428,1,509.04,5,1,2,512
14009.0,193,3,1099.91,4,3,3,433
14010.0,561,2,445.15,5,2,2,522
14011.0,475,2,457.82,5,2,2,522
14012.0,273,1,328.8,4,1,2,412
14013.0,105,5,1084.57,3,4,3,343
14014.0,72,3,1948.21,3,3,4,334
14015.0,48,1,917.34,2,1,3,213
14016.0,157,11,11403.41,3,5,5,355
14017.0,566,1,229.75,5,1,1,511
14018.0,640,1,367.15000000000003,5,1,2,512
14019.0,42,3,1421.61,2,3,4,234
14020.0,12,4,1249.01,1,3,4,134
14021.0,150,7,1716.58,3,4,4,344
14022.0,220,2,792.15,4,2,3,423
14023.0,2,2,584.07,1,2,2,122
14024.0,117,3,645.74,3,3,3,333
14025.0,460,8,4057.9,5,4,5,545
14026.0,466,2,713.11,5,2,3,523
14027.0,56,1,104.82,2,1,1,211
14028.0,545,3,10396.5,5,3,5,535
14029.0,58,2,467.66,2,2,2,222
14030.0,13,20,8262.29,1,5,5,155
14031.0,2,44,40999.17,1,5,5,155
14032.0,11,15,4667.15,1,5,5,155
14033.0,550,1,109.44,5,1,1,511
14034.0,17,3,651.8199999999999,1,3,3,133
14035.0,24,9,2856.72,2,5,4,254
14036.0,280,1,626.65,4,1,3,413
14037.0,171,6,836.95,3,4,3,343
14038.0,73,5,3069.88,3,4,5,345
14039.0,28,2,267.28000000000003,2,2,1,221
14040.0,36,35,12645.57,2,5,5,255
14041.0,261,1,141.41,4,1,1,411
14042.0,720,1,431.98,5,1,2,512
14043.0,486,2,304.25,5,2,2,522
14044.0,22,10,3123.1,2,5,5,255
14045.0,104,16,11313.029999999999,3,5,5,355
14046.0,279,1,154.99,4,1,1,411
14047.0,4,14,4255.03,1,5,5,155
14048.0,300,3,748.69,4,3,3,433
14049.0,12,13,13239.03,1,5,5,155
14050.0,27,2,746.36,2,2,3,223
14051.0,3,36,21230.100000000002,1,5,5,155
14052.0,15,2,480.81,1,2,2,122
14053.0,119,4,572.3,3,3,2,332
14054.0,60,1,92.46,3,1,1,311
14055.0,101,3,1520.96,3,3,4,334
14056.0,10,22,7789.63,1,5,5,155
14057.0,19,22,8408.84,1,5,5,155
14058.0,458,2,469.19,5,2,2,522
14059.0,262,1,183.6,4,1,1,411
14060.0,18,29,9221.6,1,5,5,155
14061.0,502,3,917.4300000000001,5,3,3,533
14062.0,5,24,25604.2,1,5,5,155
14063.0,433,9,22710.2,5,5,5,555
14064.0,25,15,3332.42,2,5,5,255
14065.0,384,3,891.02,4,3,3,433
14066.0,262,1,152.55,4,1,1,411
14067.0,59,2,374.7,2,2,2,222
14068.0,315,4,1528.3700000000001,4,3,4,434
14069.0,510,2,230.06,5,2,1,521
14070.0,680,1,326.55,5,1,2,512
14071.0,14,6,1284.24,1,4,4,144
14072.0,662,1,390.85,5,1,2,512
14073.0,27,1,151.04,2,1,1,211
14074.0,618,1,219.39999999999998,5,1,1,511
14075.0,15,5,1418.09,1,4,4,144
14076.0,124,1,122.47,3,1,1,311
14077.0,36,6,615.0799999999999,2,4,3,243
14078.0,97,9,1692.6299999999999,3,5,4,354
14079.0,120,2,618.73,3,2,3,323
14080.0,28,5,1115.68,2,4,3,243
14081.0,297,10,5370.1,4,5,5,455
14082.0,360,2,413.36,4,2,2,422
14083.0,3,10,960.69,1,5,3,153
14084.0,507,1,150.5,5,1,1,511
14085.0,2,32,9874.27,1,5,5,155
14086.0,458,1,39.95,5,1,1,511
14087.0,400,2,651.8,4,2,3,423
14088.0,5,16,64036.8,1,5,5,155
14089.0,52,1,161.0,2,1,1,211
14090.0,320,1,76.32000000000001,4,1,1,411
14091.0,649,2,9530.08,5,2,5,525
14092.0,3,24,7229.45,1,5,5,155
14093.0,7,1,442.85,1,1,2,112
14094.0,435,1,335.22,5,1,2,512
14095.0,718,1,2.95,5,1,1,511
14096.0,6,16,56228.81,1,5,5,155
14097.0,476,2,422.85999999999996,5,2,2,522
14098.0,32,1,147.35,2,1,1,211
14099.0,11,20,5765.71,1,5,5,155
14100.0,133,1,194.9,3,1,1,311
14101.0,69,13,9961.93,3,5,5,355
14102.0,7,4,1241.78,1,3,4,134
14103.0,660,1,0.0,5,1,1,511
14104.0,150,5,771.5799999999999,3,4,3,343
14105.0,234,5,5988.83,4,4,5,445
14106.0,732,1,214.79999999999998,5,1,1,511
14107.0,47,11,4877.3,2,5,5,255
14108.0,26,4,1044.96,2,3,3,233
14109.0,68,1,144.2,3,1,1,311
14110.0,17,32,12662.51,1,5,5,155
14111.0,9,4,692.85,1,3,3,133
14112.0,18,13,5834.59,1,5,5,155
14113.0,18,15,6620.71,1,5,5,155
14114.0,269,7,1364.09,4,4,4,444
14115.0,497,2,622.6700000000001,5,2,3,523
14116.0,15,5,1382.74,1,4,4,144
14117.0,139,1,90.0,3,1,1,311
14118.0,424,1,458.45,5,1,2,512
14119.0,371,2,183.37,4,2,1,421
14121.0,5,3,2008.99,1,3,4,134
14122.0,401,3,362.42,4,3,2,432
14123.0,728,1,436.18,5,1,2,512
14124.0,79,1,419.58000000000004,3,1,2,312
14125.0,6,3,2740.43,1,3,4,134
14126.0,3,4,1172.46,1,3,3,133
14127.0,118,6,1900.0800000000002,3,4,4,344
14128.0,56,3,924.21,2,3,3,233
14129.0,13,8,2438.76,1,4,4,144
14130.0,314,4,1882.67,4,3,4,434
14131.0,644,1,187.87,5,1,1,511
14132.0,10,10,3270.9,1,5,5,155
14133.0,125,4,911.14,3,3,3,333
14134.0,378,15,11123.35,4,5,5,455
14135.0,3,23,9504.02,1,5,5,155
14136.0,396,5,1570.81,4,4,4,444
14137.0,691,1,332.7,5,1,2,512
14138.0,59,1,638.21,2,1,3,213
14139.0,41,4,1086.8,2,3,3,233
14140.0,27,1,540.99,2,1,2,212
14141.0,55,3,688.7800000000001,2,3,3,233
14142.0,368,2,983.15,4,2,3,423
14143.0,129,1,115.8,3,1,1,311
14144.0,481,1,30.599999999999998,5,1,1,511
14145.0,42,7,7600.05,2,4,5,245
14146.0,4,12,9450.3,1,5,5,155
14147.0,73,9,2590.2,3,5,4,354
14148.0,229,2,466.29,4,2,2,422
14149.0,216,1,446.62,4,1,2,412
14150.0,31,2,658.64,2,2,3,223
14151.0,668,2,679.45,5,2,3,523
14152.0,71,7,1997.3400000000001,3,4,4,344
14153.0,478,1,233.4,5,1,1,511
14154.0,234,8,6460.7,4,4,5,445
14155.0,261,1,118.75,4,1,1,411
14156.0,5,156,313946.37,1,5,5,155
14157.0,15,5,1002.78,1,4,3,143
14158.0,35,1,507.66,2,1,2,212
14159.0,15,20,7938.01,1,5,5,155
14160.0,605,7,8421.47,5,4,5,545
14161.0,211,7,3318.88,4,4,5,445
14162.0,169,2,289.36,3,2,2,322
14163.0,82,5,2594.62,3,4,4,344
14164.0,66,2,1631.77,3,2,4,324
14165.0,271,1,122.53999999999999,4,1,1,411
14166.0,500,2,256.85,5,2,1,521
14167.0,34,8,1296.49,2,4,4,244
14168.0,416,2,370.45,5,2,2,522
14169.0,426,2,624.4300000000001,5,2,3,523
14170.0,371,3,597.33,4,3,2,432
14171.0,93,2,498.79,3,2,2,322
14172.0,600,3,402.72,5,3,2,532
14173.0,6,6,586.0,1,4,2,142
14174.0,28,1,134.46,2,1,1,211
14175.0,55,8,7678.88,2,4,5,245
14176.0,293,5,916.01,4,4,3,443
14177.0,81,13,2229.34,3,5,4,354
14178.0,4,7,1620.93,1,4,4,144
14179.0,36,2,719.78,2,2,3,223
14180.0,6,33,6319.25,1,5,5,155
14181.0,406,2,310.55,4,2,2,422
14182.0,439,4,678.77,5,3,3,533
14183.0,406,2,286.29,4,2,2,422
14184.0,62,1,452.89,3,1,2,312
14185.0,326,1,197.65,4,1,1,411
14186.0,422,5,1550.63,5,4,4,544
14187.0,469,1,123.5,5,1,1,511
14188.0,26,6,2054.36,2,4,4,244
14189.0,11,15,5512.83,1,5,5,155
14190.0,661,1,79.9,5,1,1,511
14191.0,5,14,4391.54,1,5,5,155
14192.0,383,1,293.74,4,1,2,412
14193.0,63,3,1210.19,3,3,3,333
14194.0,14,35,18186.49,1,5,5,155
14195.0,197,6,2615.6,4,4,4,444
14196.0,102,1,335.52,3,1,2,312
14197.0,406,1,390.05,4,1,2,412
14198.0,13,9,1569.73,1,5,4,154
14199.0,213,4,1091.7,4,3,3,433
14200.0,613,1,379.2,5,1,2,512
14201.0,55,10,1193.54,2,5,3,253
14202.0,376,3,847.76,4,3,3,433
14203.0,392,1,339.34,4,1,2,412
14204.0,417,3,901.9300000000001,5,3,3,533
14205.0,12,9,2414.2,1,5,4,154
14206.0,234,3,1185.01,4,3,3,433
14207.0,683,1,157.8,5,1,1,511
14208.0,90,2,567.05,3,2,2,322
14209.0,6,15,4993.27,1,5,5,155
14210.0,101,16,5861.52,3,5,5,355
14211.0,48,18,4402.29,2,5,5,255
14212.0,85,2,2190.14,3,2,4,324
14213.0,400,1,1192.2,4,1,3,413
14214.0,26,5,1004.38,2,4,3,243
14215.0,7,9,3416.33,1,5,5,155
14216.0,3,4,2011.79,1,3,4,134
14217.0,7,22,3322.41,1,5,5,155
14218.0,38,1,169.48000000000002,2,1,1,211
14219.0,405,2,543.89,4,2,2,422
14220.0,242,4,1515.0,4,3,4,434
14221.0,37,17,6517.49,2,5,5,255
14222.0,172,1,683.17,3,1,3,313
14223.0,87,3,991.13,3,3,3,333
14224.0,105,9,1897.9,3,5,4,354
14225.0,430,4,2037.02,5,3,4,534
14226.0,24,6,3002.53,2,4,5,245
14227.0,21,15,6368.71,2,5,5,255
14228.0,433,3,745.5,5,3,3,533
14229.0,47,7,2594.04,2,4,4,244
14230.0,431,3,979.8000000000001,5,3,3,533
14231.0,179,4,1235.6200000000001,3,3,4,334
14232.0,38,5,2048.07,2,4,4,244
14233.0,44,7,2904.27,2,4,4,244
14234.0,17,4,775.46,1,3,3,133
14235.0,70,9,4717.99,3,5,5,355
14236.0,76,5,1744.64,3,4,4,344
14237.0,368,2,632.14,4,2,3,423
14238.0,321,3,434.23,4,3,2,432
14239.0,38,21,4263.17,2,5,5,255
14240.0,25,3,1247.49,2,3,4,234
14241.0,179,2,333.70000000000005,3,2,2,322
14242.0,230,2,280.55,4,2,1,421
14243.0,4,17,7431.05,1,5,5,155
14244.0,656,1,366.41999999999996,5,1,2,512
14245.0,215,2,1693.45,4,2,4,424
14246.0,106,3,1474.06,3,3,4,334
14247.0,273,5,772.66,4,4,3,443
14248.0,313,3,1032.95,4,3,3,433
14249.0,406,12,5625.461,4,5,5,455
14250.0,2,3,1904.05,1,3,4,134
14251.0,6,4,2397.42,1,3,4,134
14252.0,376,1,350.99,4,1,2,412
14253.0,488,2,363.40000000000003,5,2,2,522
14254.0,428,1,601.03,5,1,2,512
14255.0,541,1,1000.63,5,1,3,513
14256.0,255,5,2473.9900000000002,4,4,4,444
14257.0,59,9,5954.45,2,5,5,255
14258.0,4,25,32051.34,1,5,5,155
14259.0,137,1,120.0,3,1,1,311
14260.0,466,3,824.28,5,3,3,533
14261.0,46,2,1163.45,2,2,3,223
14262.0,3,8,2618.23,1,4,4,144
14263.0,418,1,322.93,5,1,2,512
14264.0,150,6,1517.3600000000001,3,4,4,344
14265.0,104,4,1373.35,3,3,4,334
14266.0,423,1,40.56,5,1,1,511
14267.0,158,3,1516.24,3,3,4,334
14268.0,466,1,354.85,5,1,2,512
14269.0,435,1,295.73,5,1,2,512
14270.0,327,1,492.65000000000003,4,1,2,412
14271.0,221,2,219.13,4,2,1,421
14272.0,69,4,920.81,3,3,3,333
14273.0,46,4,559.97,2,3,2,232
14274.0,682,1,256.6,5,1,1,511
14275.0,391,6,1189.3799999999999,4,4,3,443
14276.0,94,7,2102.68,3,4,4,344
14277.0,10,9,17225.81,1,5,5,155
14278.0,405,1,205.83,4,1,1,411
14279.0,516,2,191.86,5,2,1,521
14280.0,192,1,134.04,3,1,1,311
14281.0,403,1,245.15,4,1,1,411
14282.0,4,24,7762.36,1,5,5,155
14283.0,458,4,628.4399999999999,5,3,3,533
14284.0,26,3,1299.65,2,3,4,234
14285.0,16,8,3284.42,1,4,5,145
14286.0,19,7,8479.76,1,4,5,145
14287.0,3,3,176.63,1,3,1,131
14288.0,208,1,426.6,4,1,2,412
14289.0,4,6,911.26,1,4,3,143
14290.0,6,8,4516.56,1,4,5,145
14291.0,53,21,7346.41,2,5,5,255
14292.0,3,16,9226.25,1,5,5,155
14293.0,142,8,2960.78,3,4,5,345
14294.0,402,1,375.34,4,1,2,412
14295.0,35,5,2362.91,2,4,4,244
14296.0,416,2,456.40000000000003,5,2,2,522
14297.0,13,4,1305.33,1,3,4,134
14298.0,4,82,91194.49,1,5,5,155
14299.0,3,27,14499.49,1,5,5,155
14300.0,14,1,43.2,1,1,1,111
14301.0,112,4,1992.18,3,3,4,334
14302.0,426,3,742.9000000000001,5,3,3,533
14303.0,402,2,277.94,4,2,1,421
14304.0,218,3,1725.01,4,3,4,434
14305.0,66,3,1858.96,3,3,4,334
14306.0,46,6,3151.4,2,4,5,245
14307.0,84,10,5071.03,3,5,5,355
14308.0,544,2,1147.02,5,2,3,523
14309.0,3,11,3780.81,1,5,5,155
14310.0,428,1,492.1,5,1,2,512
14311.0,238,2,516.45,4,2,2,422
14312.0,42,11,3090.29,2,5,5,255
14314.0,102,2,229.8,3,2,1,321
14315.0,40,8,3197.82,2,4,5,245
14316.0,417,5,1370.34,5,4,4,544
14317.0,60,1,508.58000000000004,3,1,2,312
14318.0,455,1,158.02,5,1,1,511
14319.0,419,1,494.85,5,1,2,512
14320.0,202,5,1346.75,4,4,4,444
14321.0,6,7,2218.06,1,4,4,144
14322.0,424,4,474.1,5,3,2,532
14323.0,110,2,605.0600000000001,3,2,2,322
14324.0,405,2,701.61,4,2,3,423
14325.0,565,1,245.48000000000002,5,1,1,511
14326.0,237,3,940.98,4,3,3,433
14327.0,158,6,1894.93,3,4,4,344
14328.0,433,1,445.05,5,1,2,512
14329.0,12,15,9927.22,1,5,5,155
14330.0,619,1,200.63,5,1,1,511
14331.0,119,2,462.65999999999997,3,2,2,322
14332.0,18,5,1943.51,1,4,4,144
14333.0,63,1,415.2,3,1,2,312
14334.0,12,12,4318.48,1,5,5,155
14335.0,11,2,468.26,1,2,2,122
14336.0,12,4,1614.91,1,3,4,134
14338.0,156,3,928.1,3,3,3,333
14339.0,238,2,620.27,4,2,3,423
14340.0,214,1,134.7,4,1,1,411
14341.0,40,18,4467.32,2,5,5,255
14342.0,16,6,918.44,1,4,3,143
14343.0,417,4,1088.91,5,3,3,533
14344.0,122,20,3333.7000000000003,3,5,5,355
14345.0,34,1,108.97999999999999,2,1,1,211
14346.0,116,5,2315.75,3,4,4,344
14347.0,732,1,82.6,5,1,1,511
14348.0,255,1,409.57,4,1,2,412
14349.0,5,1,133.5,1,1,1,111
14350.0,269,3,972.03,4,3,3,433
14351.0,160,1,51.0,3,1,1,311
14352.0,152,4,1078.96,3,3,3,333
14353.0,210,3,376.5,4,3,2,432
14354.0,1,2,163.62,1,2,1,121
14355.0,361,3,1014.45,4,3,3,433
14356.0,75,2,701.23,3,2,3,323
14357.0,38,1,225.77,2,1,1,211
14358.0,384,2,400.06,4,2,2,422
14359.0,14,3,912.18,1,3,3,133
14360.0,27,4,2128.23,2,3,4,234
14361.0,574,1,214.70999999999998,5,1,1,511
14362.0,17,1,161.2,1,1,1,111
14363.0,397,2,227.47000000000003,4,2,1,421
14364.0,104,8,3717.35,3,4,5,345
14365.0,390,2,634.68,4,2,3,423
14366.0,520,1,136.0,5,1,1,511
14367.0,3,16,9261.52,1,5,5,155
14368.0,315,1,155.0,4,1,1,411
14369.0,637,2,469.13,5,2,2,522
14370.0,446,6,1175.78,5,4,3,543
14371.0,290,1,100.5,4,1,1,411
14372.0,438,2,860.08,5,2,3,523
14373.0,353,1,76.55,4,1,1,411
14374.0,536,1,108.0,5,1,1,511
14375.0,180,3,1132.99,3,3,3,333
14376.0,678,1,215.46,5,1,1,511
14377.0,186,2,617.05,3,2,3,323
14378.0,617,1,131.25,5,1,1,511
14379.0,39,4,1268.91,2,3,4,234
14380.0,677,1,48.96,5,1,1,511
14381.0,47,2,631.34,2,2,3,223
14382.0,21,2,1246.8,2,2,4,224
14383.0,33,3,1247.69,2,3,4,234
14384.0,496,1,58.5,5,1,1,511
14385.0,4,3,202.11,1,3,1,131
14386.0,292,1,142.4,4,1,1,411
14387.0,28,3,1770.56,2,3,4,234
14388.0,5,16,6701.0,1,5,5,155
